# Thu Apr 24 11:38:35 2014: /usr/local/uvcdat/1.3.0/bin/cdat /home/STUDENT/dbirving/phd/data_processing/calc_wave_stats.py /mnt/meteo0/data/simmonds/dbirving/Merra/data/processed/rwid/psa/env-w567-vrot_Merra_250hPa_30day-runmean-anom-wrt-all_y181x360-np20N260E-lon225E335E-mermax-lat10S10N.nc env 6 /mnt/meteo0/data/simmonds/dbirving/Merra/data/processed/rwid/psa/psa-stats_Merra_250hPa_30day-runmean-anom-wrt-all_y181x360-np20N260E-lon225E335E-mermax-lat10S10N_env-w567-vrot-ampmin6.csv (Git hash: unknown)
date,start-lon,end-lon,extent,amp-mean,amp-max,amp-max-lon
1999-11-14,222.0,339.0,118.0,7.6756421105336337,8.54706,281.0
1999-11-15,222.0,337.0,116.0,7.5557750833445585,8.38305,280.0
1999-11-16,222.0,336.0,115.0,7.5657889988111409,8.38613,278.0
1999-11-17,226.0,334.0,109.0,7.351840237958716,8.07017,280.0
1999-11-18,234.0,328.0,95.0,6.9984169407894736,7.51429,281.0
1999-11-19,241.0,321.0,81.0,6.6873666268807872,7.03856,281.0
1999-11-20,244.0,316.0,73.0,6.5377878685520123,6.81237,280.0
1999-11-21,247.0,315.0,69.0,6.4817274895267207,6.73083,281.0
1999-11-22,254.0,311.0,58.0,6.3463076887459593,6.52,282.0
1999-11-23,258.0,308.0,51.0,6.2542700674019605,6.38608,283.0
1999-11-24,261.0,307.0,47.0,6.2205862491688828,6.33157,284.0
1999-11-25,256.0,312.0,57.0,6.3108060067160086,6.4701,283.0
1999-11-26,251.0,315.0,65.0,6.4202636718750004,6.6383,283.0
1999-11-27,248.0,316.0,69.0,6.468198472175045,6.71274,282.0
1999-11-28,245.0,319.0,75.0,6.5770198567708329,6.87122,282.0
1999-11-29,240.0,324.0,85.0,6.7586196001838239,7.1493,283.0
1999-11-30,238.0,326.0,89.0,6.8670071376843396,7.30458,282.0
1999-12-1,237.0,328.0,92.0,6.9245685079823369,7.40307,283.0
1999-12-2,238.0,328.0,91.0,6.9145984020861953,7.38615,283.0
1999-12-3,241.0,327.0,87.0,6.8129686377514371,7.23631,284.0
1999-12-4,246.0,322.0,77.0,6.6320741331422486,6.95197,284.0
1999-12-5,250.0,319.0,70.0,6.5051308768136158,6.76302,285.0
1999-12-6,254.0,314.0,61.0,6.3672245213242826,6.55723,284.0
1999-12-7,265.0,304.0,40.0,6.159260177612305,6.23799,285.0
1999-12-8,271.0,298.0,28.0,6.07305908203125,6.1111,285.0
1999-12-9,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-10,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-11,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-12,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-13,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-14,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-15,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-16,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-17,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-18,278.0,289.0,12.0,6.0132726033528643,6.02009,284.0
1999-12-19,264.0,300.0,37.0,6.1322417388091219,6.1982,282.0
1999-12-20,252.0,307.0,56.0,6.3022891453334262,6.46082,280.0
1999-12-21,241.0,311.0,71.0,6.512875839018486,6.77579,276.0
1999-12-22,233.0,317.0,85.0,6.7845961626838234,7.18676,276.0
1999-12-23,231.0,321.0,91.0,6.9169117015796706,7.39106,276.0
1999-12-24,228.0,324.0,97.0,7.0450263269168811,7.59644,276.0
1999-12-25,228.0,325.0,98.0,7.1102899045360335,7.67702,276.0
1999-12-26,228.0,327.0,100.0,7.1178204345703122,7.70935,277.0
1999-12-27,228.0,327.0,100.0,7.1438793945312504,7.73867,278.0
1999-12-28,230.0,325.0,96.0,7.0593070983886719,7.60066,278.0
1999-12-29,236.0,317.0,82.0,6.7259514041063264,7.09994,276.0
1999-12-30,247.0,302.0,56.0,6.3190100533621649,6.47928,275.0
1999-12-31,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-1,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-2,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-3,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-4,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-5,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-6,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-7,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-8,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-9,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-10,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-11,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-12,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-13,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-14,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-15,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-16,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-17,240.0,264.0,25.0,6.0671887207031254,6.09868,252.0
2000-1-18,246.0,259.0,14.0,6.0180805751255582,6.02772,252.0
2000-1-19,244.0,260.0,17.0,6.0269658705767464,6.04136,252.0
2000-1-20,234.0,271.0,38.0,6.1490912186472038,6.22291,252.0
2000-1-21,229.0,276.0,48.0,6.2500667572021484,6.37008,253.0
2000-1-22,228.0,279.0,52.0,6.2854737501878004,6.42708,253.0
2000-1-23,230.0,277.0,48.0,6.2377312978108721,6.35712,253.0
2000-1-24,242.0,263.0,22.0,6.0525408658114346,6.07664,253.0
2000-1-25,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-26,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-27,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-28,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-29,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-30,0.0,0.0,0.0,0.0,0.0,0.0
2000-1-31,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-1,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-2,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-3,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-4,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-5,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-6,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-7,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-8,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-9,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-10,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-11,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-12,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-13,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-14,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-15,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-16,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-17,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-18,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-19,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-20,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-21,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-22,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-23,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-24,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-25,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-26,0.0,0.0,0.0,0.0,0.0,0.0
2000-2-27,262.0,284.0,23.0,6.0475669529127041,6.07258,273.0
2000-2-28,249.0,305.0,57.0,6.3128394411321276,6.47547,277.0
2000-2-29,253.0,305.0,53.0,6.2775861632149175,6.41636,279.0
2000-3-1,257.0,304.0,48.0,6.2173512776692705,6.32467,280.0
2000-3-2,272.0,290.0,19.0,6.0304308439555925,6.04596,281.0
2000-3-3,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-4,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-5,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-6,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-7,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-8,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-9,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-10,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-11,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-12,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-13,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-14,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-15,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-16,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-17,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-18,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-19,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-20,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-21,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-22,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-23,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-24,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-25,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-26,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-27,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-28,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-29,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-30,0.0,0.0,0.0,0.0,0.0,0.0
2000-3-31,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-1,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-2,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-3,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-4,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-5,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-6,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-7,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-8,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-9,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-10,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-11,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-12,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-13,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-14,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-15,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-16,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-17,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-18,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-19,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-20,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-21,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-22,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-23,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-24,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-25,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-26,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-27,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-28,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-29,0.0,0.0,0.0,0.0,0.0,0.0
2000-4-30,0.0,0.0,0.0,0.0,0.0,0.0
2000-5-1,0.0,0.0,0.0,0.0,0.0,0.0
2000-5-2,0.0,0.0,0.0,0.0,0.0,0.0
2000-5-3,0.0,0.0,0.0,0.0,0.0,0.0
2000-5-4,0.0,0.0,0.0,0.0,0.0,0.0
2000-5-5,0.0,0.0,0.0,0.0,0.0,0.0
2000-5-6,0.0,0.0,0.0,0.0,0.0,0.0
2000-5-7,0.0,0.0,0.0,0.0,0.0,0.0
2000-5-8,0.0,0.0,0.0,0.0,0.0,0.0
2000-5-9,0.0,0.0,0.0,0.0,0.0,0.0
2000-5-10,0.0,0.0,0.0,0.0,0.0,0.0
2000-5-11,0.0,0.0,0.0,0.0,0.0,0.0
2000-5-12,0.0,0.0,0.0,0.0,0.0,0.0
2000-5-13,0.0,0.0,0.0,0.0,0.0,0.0
2000-5-14,0.0,0.0,0.0,0.0,0.0,0.0
2000-5-15,261.0,271.0,11.0,6.0088112571022725,6.01436,266.0
2000-5-16,243.0,298.0,56.0,6.306116921561105,6.46053,271.0
2000-5-17,241.0,312.0,72.0,6.5271263122558594,6.79467,277.0
2000-5-18,241.0,323.0,83.0,6.7431795051298948,7.11679,282.0
2000-5-19,245.0,329.0,85.0,6.7692749023437502,7.16655,287.0
2000-5-20,252.0,329.0,78.0,6.6149691068209133,6.94069,290.0
2000-5-21,257.0,331.0,75.0,6.5799527994791669,6.86968,294.0
2000-5-22,256.0,335.0,80.0,6.6632392883300779,7.01602,296.0
2000-5-23,265.0,332.0,68.0,6.5040040857651658,6.75518,299.0
2000-5-24,267.0,333.0,67.0,6.4840434060167906,6.73148,300.0
2000-5-25,263.0,334.0,72.0,6.5531684027777777,6.83963,299.0
2000-5-26,260.0,334.0,75.0,6.5984643554687503,6.905,297.0
2000-5-27,258.0,332.0,75.0,6.6260636393229166,6.93646,295.0
2000-5-28,263.0,327.0,65.0,6.4445171649639423,6.6679,295.0
2000-5-29,263.0,327.0,65.0,6.424513127253606,6.64018,294.0
2000-5-30,259.0,328.0,70.0,6.5020198277064729,6.75415,294.0
2000-5-31,263.0,321.0,59.0,6.3373982057733054,6.51007,292.0
2000-6-1,283.0,301.0,19.0,6.0363765515779191,6.05379,292.0
2000-6-2,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-3,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-4,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-5,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-6,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-7,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-8,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-9,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-10,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-11,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-12,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-13,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-14,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-15,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-16,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-17,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-18,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-19,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-20,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-21,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-22,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-23,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-24,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-25,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-26,0.0,0.0,0.0,0.0,0.0,0.0
2000-6-27,238.0,286.0,49.0,6.246368408203125,6.36776,262.0
2000-6-28,226.0,299.0,74.0,6.5666800834037158,6.8601,262.0
2000-6-29,219.0,311.0,93.0,6.914848081527218,7.38998,264.0
2000-6-30,213.0,323.0,111.0,7.3455673080306871,8.06211,267.0
2000-7-1,209.0,331.0,123.0,7.7908543532456811,8.75416,270.0
2000-7-2,209.0,335.0,127.0,7.961121566652313,9.01536,272.0
2000-7-3,209.0,334.0,126.0,7.8957277328249011,8.91598,271.0
2000-7-4,207.0,334.0,128.0,7.9537262916564941,9.00774,270.0
2000-7-5,204.0,337.0,134.0,8.1882725046641784,9.36497,270.0
2000-7-6,201.0,341.0,141.0,8.4855169201573588,9.83351,271.0
2000-7-7,200.0,343.0,144.0,8.6472354465060768,10.0865,271.0
2000-7-8,199.0,344.0,146.0,8.7127509966288521,10.2048,271.0
2000-7-9,200.0,345.0,146.0,8.6528487532106162,10.1116,272.0
2000-7-10,201.0,346.0,146.0,8.6344211526113011,10.0677,273.0
2000-7-11,202.0,346.0,145.0,8.5753140153556036,9.9848,273.0
2000-7-12,203.0,343.0,141.0,8.3972445007757095,9.70472,273.0
2000-7-13,207.0,338.0,132.0,8.0831030643347539,9.19468,272.0
2000-7-14,214.0,331.0,118.0,7.543060302734375,8.36514,272.0
2000-7-15,223.0,326.0,104.0,7.139737642728365,7.74121,274.0
2000-7-16,228.0,323.0,96.0,6.9547907511393232,7.45814,275.0
2000-7-17,231.0,318.0,88.0,6.7914699207652696,7.20717,275.0
2000-7-18,235.0,314.0,80.0,6.6764717102050781,7.01641,274.0
2000-7-19,236.0,312.0,77.0,6.6099278833959012,6.92413,274.0
2000-7-20,237.0,312.0,76.0,6.5931127447831006,6.89993,274.0
2000-7-21,237.0,314.0,78.0,6.6269061748798075,6.95132,275.0
2000-7-22,237.0,314.0,78.0,6.6303961338141022,6.95549,275.0
2000-7-23,240.0,312.0,73.0,6.5555424102365158,6.83776,276.0
2000-7-24,246.0,309.0,64.0,6.4324493408203125,6.64693,278.0
2000-7-25,254.0,302.0,49.0,6.2340094118702165,6.35545,278.0
2000-7-26,263.0,293.0,31.0,6.095309349798387,6.14253,278.0
2000-7-27,252.0,307.0,56.0,6.328038351876395,6.48931,280.0
2000-7-28,252.0,312.0,61.0,6.3947058505699284,6.58919,282.0
2000-7-29,264.0,301.0,38.0,6.1417240343595809,6.21384,282.0
2000-7-30,0.0,0.0,0.0,0.0,0.0,0.0
2000-7-31,0.0,0.0,0.0,0.0,0.0,0.0
2000-8-1,0.0,0.0,0.0,0.0,0.0,0.0
2000-8-2,0.0,0.0,0.0,0.0,0.0,0.0
2000-8-3,0.0,0.0,0.0,0.0,0.0,0.0
2000-8-4,0.0,0.0,0.0,0.0,0.0,0.0
2000-8-5,0.0,0.0,0.0,0.0,0.0,0.0
2000-8-6,0.0,0.0,0.0,0.0,0.0,0.0
2000-8-7,0.0,0.0,0.0,0.0,0.0,0.0
2000-8-8,0.0,0.0,0.0,0.0,0.0,0.0
2000-8-9,0.0,0.0,0.0,0.0,0.0,0.0
2000-8-10,0.0,0.0,0.0,0.0,0.0,0.0
2000-8-11,245.0,298.0,54.0,6.3080919053819446,6.45996,271.0
2000-8-12,235.0,313.0,79.0,6.6863635099386869,7.03374,274.0
2000-8-13,233.0,321.0,89.0,6.872576424245084,7.33191,277.0
2000-8-14,235.0,325.0,91.0,6.9258188100961542,7.40712,280.0
2000-8-15,237.0,327.0,91.0,6.926831591260302,7.40867,282.0
2000-8-16,241.0,329.0,89.0,6.8786483936095504,7.33424,285.0
2000-8-17,247.0,328.0,82.0,6.7352421458174545,7.11016,288.0
2000-8-18,257.0,324.0,68.0,6.4831031350528496,6.72962,290.0
2000-8-19,273.0,309.0,37.0,6.1329114759290544,6.20079,291.0
2000-8-20,0.0,0.0,0.0,0.0,0.0,0.0
2000-8-21,0.0,0.0,0.0,0.0,0.0,0.0
2000-8-22,0.0,0.0,0.0,0.0,0.0,0.0
2000-8-23,279.0,305.0,27.0,6.060549700701678,6.0917,292.0
2000-8-24,269.0,312.0,44.0,6.1781928322531963,6.26754,291.0
2000-8-25,277.0,301.0,25.0,6.0511492919921874,6.07895,289.0
2000-8-26,264.0,307.0,44.0,6.1809733997691758,6.269,286.0
2000-8-27,245.0,318.0,74.0,6.5151664115287158,6.7789,280.0
2000-8-28,237.0,326.0,90.0,6.8817905002170141,7.34161,282.0
2000-8-29,231.0,337.0,107.0,7.3398357640917054,8.05189,284.0
2000-8-30,229.0,341.0,113.0,7.5699976018044799,8.38519,285.0
2000-8-31,228.0,342.0,115.0,7.5641187584918477,8.40617,285.0
2000-9-1,230.0,340.0,111.0,7.4605630410684123,8.23439,285.0
2000-9-2,234.0,336.0,103.0,7.2192501327366507,7.85485,285.0
2000-9-3,238.0,332.0,95.0,6.9890560752467108,7.51113,285.0
2000-9-4,239.0,330.0,92.0,6.9517808997112773,7.44136,284.0
2000-9-5,240.0,329.0,90.0,6.9172064887152782,7.38444,284.0
2000-9-6,246.0,324.0,79.0,6.6563411664359178,6.99602,285.0
2000-9-7,249.0,321.0,73.0,6.5780020935894692,6.86735,285.0
2000-9-8,249.0,322.0,74.0,6.5734108589790967,6.87123,286.0
2000-9-9,255.0,323.0,69.0,6.5020504274230069,6.7577,289.0
2000-9-10,267.0,317.0,51.0,6.2570830700444242,6.39072,292.0
2000-9-11,0.0,0.0,0.0,0.0,0.0,0.0
2000-9-12,0.0,0.0,0.0,0.0,0.0,0.0
2000-9-13,0.0,0.0,0.0,0.0,0.0,0.0
2000-9-14,270.0,314.0,45.0,6.2049282497829861,6.30936,292.0
2000-9-15,265.0,320.0,56.0,6.3238198416573663,6.48976,293.0
2000-9-16,264.0,319.0,56.0,6.3298459734235495,6.4952,292.0
2000-9-17,262.0,319.0,58.0,6.3327278926454742,6.50975,291.0
2000-9-18,270.0,309.0,40.0,6.1635612487792972,6.24429,289.0
2000-9-19,0.0,0.0,0.0,0.0,0.0,0.0
2000-9-20,0.0,0.0,0.0,0.0,0.0,0.0
2000-9-21,0.0,0.0,0.0,0.0,0.0,0.0
2000-9-22,0.0,0.0,0.0,0.0,0.0,0.0
2000-9-23,0.0,0.0,0.0,0.0,0.0,0.0
2000-9-24,0.0,0.0,0.0,0.0,0.0,0.0
2000-9-25,0.0,0.0,0.0,0.0,0.0,0.0
2000-9-26,0.0,0.0,0.0,0.0,0.0,0.0
2000-9-27,0.0,0.0,0.0,0.0,0.0,0.0
2000-9-28,0.0,0.0,0.0,0.0,0.0,0.0
2000-9-29,0.0,0.0,0.0,0.0,0.0,0.0
2000-9-30,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-1,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-2,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-3,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-4,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-5,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-6,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-7,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-8,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-9,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-10,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-11,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-12,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-13,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-14,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-15,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-16,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-17,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-18,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-19,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-20,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-21,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-22,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-23,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-24,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-25,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-26,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-27,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-28,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-29,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-30,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-31,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-1,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-2,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-3,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-4,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-5,277.0,294.0,18.0,6.0292943318684893,6.04358,285.0
2000-11-6,264.0,315.0,52.0,6.2673991276667671,6.40165,290.0
2000-11-7,256.0,324.0,69.0,6.4877580283344658,6.73676,290.0
2000-11-8,253.0,326.0,74.0,6.5601468472867399,6.8484,290.0
2000-11-9,253.0,325.0,73.0,6.5512344151327051,6.83164,289.0
2000-11-10,251.0,327.0,77.0,6.6348769943435473,6.95496,289.0
2000-11-11,252.0,329.0,78.0,6.6392900515825319,6.97023,291.0
2000-11-12,260.0,324.0,65.0,6.4274836613581732,6.64792,292.0
2000-11-13,265.0,320.0,56.0,6.32171630859375,6.48286,292.0
2000-11-14,265.0,323.0,59.0,6.3544218418961869,6.53457,294.0
2000-11-15,264.0,324.0,61.0,6.3744136622694674,6.56708,294.0
2000-11-16,262.0,327.0,66.0,6.4551904851740058,6.68402,294.0
2000-11-17,259.0,330.0,72.0,6.5408452351888018,6.81761,294.0
2000-11-18,254.0,334.0,81.0,6.7025530779803244,7.06473,294.0
2000-11-19,255.0,335.0,81.0,6.6969853153935182,7.0609,295.0
2000-11-20,260.0,332.0,73.0,6.5808456629922949,6.87025,296.0
2000-11-21,264.0,329.0,66.0,6.4496478456439394,6.68067,297.0
2000-11-22,264.0,329.0,66.0,6.4511931448271778,6.68093,296.0
2000-11-23,260.0,330.0,71.0,6.524027219960387,6.79071,295.0
2000-11-24,259.0,332.0,74.0,6.587293882627745,6.88118,296.0
2000-11-25,262.0,333.0,72.0,6.5323321024576826,6.80515,297.0
2000-11-26,269.0,328.0,60.0,6.3715433756510418,6.56043,299.0
2000-11-27,276.0,324.0,49.0,6.229206941565689,6.34939,300.0
2000-11-28,285.0,318.0,34.0,6.1134832045611214,6.17081,301.0
2000-11-29,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-30,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-1,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-2,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-3,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-4,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-5,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-6,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-7,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-8,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-9,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-10,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-11,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-12,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-13,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-14,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-15,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-16,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-17,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-18,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-19,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-20,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-21,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-22,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-23,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-24,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-25,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-26,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-27,0.0,0.0,0.0,0.0,0.0,0.0
